,BRIN,Schoolweging,KwaliteiOnderwijs,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4
809,31JG,27.15,0,0.017781950439694043,0.08829732745447397,0.015709303748336248,0.015403636885330222,0.034984230831486635
810,31JL,26.45,0,0.0591648068076519,0.04304029200384846,0.04196152836714901,0.007363884683487981,0.006865960181210546
811,31JM,22.59,3,0.13540035145916737,0.0,0.012056283082942869,0.00699926456154045,0.0
812,31KB,24.32,3,0.14204807500374922,0.0,0.0,0.009376084493709396,0.0
813,31LJ,29.51,0,0.04436474877307734,0.03876975781593947,0.07772047456311246,0.005086454230686824,0.020771974700156688
814,31LL,35.32,5,0.007387547138316115,0.016321129553116872,0.19882192848071775,0.015075502214282664,0.012678938732702833
815,31ML,36.23,0,0.020242278189108762,0.07444481898298258,0.014311361990116775,0.012795569738050771,0.06316133431865904
816,31MV,24.42,0,0.0,0.0,0.23842386876791316,0.0,0.0
817,31PG,36.25,5,0.09691293839966222,0.021094657322908744,0.025148309940765567,0.012426962327106706,0.015191016912453517
818,31PU,24.59,0,0.006341398854430714,0.11100415440238626,0.02552569896902251,0.018616366103623442,0.027919701497292858
819,31PW,24.88,4,0.1145306252690065,0.01753311419383065,0.017658879061552144,0.03159384589277515,0.009901911036582223
820,31TB,27.64,3,0.12228013159184559,0.005906140633790692,0.020373498575147565,0.0006623627802121644,0.0
821,31TF,27.44,4,0.11808186302395902,0.015690862336325988,0.016377062247670524,0.003962530997088551,0.0
822,31TJ,25.87,3,0.13156955141719695,0.01620232391524012,0.0,0.003536894347178995,0.0
823,31VN,27.68,3,0.15112714616770656,0.0,0.0,0.0,0.0
824,31VU,24.12,4,0.019009915937948013,0.004234818088054781,0.1884010301594136,0.03368680481724225,0.005340308427455379
